Signature ID,Percent Overlap (P905_L_p),adj p-val (P905_L_p),Overlap (P905_L_p),Score (P905_L_p)
WP_NRF2_PATHWAY,7.8,0.7030869565,SLC39A11|SLC2A3|HSP90AA1|SQSTM1|HSP90AB1|HMOX1|PRDX6|SLC6A15|ABCC4|SLC6A6|TGFBR2,-0.6309999824
WP_NRP1_TRIGGERED_SIGNALING_PATHWAYS_IN_PANCREATIC_CANCER,28.3,0.0531784915,NFKB1|MAP2K2|PLXNA1|MAPK1|SMAD3|CDKN1B|SRC|CHD1|CCNE2|RELB|RELA|CHD2|AKT2|PTK2|TGFBR2,2.8304998875
WP_NUCLEAR_RECEPTORS_META_PATHWAY,11.5,0.8931982918,JUND|SLC39A11|AKAP13|NR3C1|SLC2A3|NCOA3|JUN|FASN|HSP90AA1|EP300|JUNB|NCOA2|CDK1|STAT3|CDKN1B|SQSTM1|TNFAIP3|SRC|HSP90AB1|KTN1|IRS2|HMOX1|KAT2B|FOXO1|ARNT|SLC7A5|CPEB4|NCOA1|FGD4|FKBP5|PRDX6|SLC6A15|ABCC4|SLC6A6|MYOF|TGFBR2,-0.2249000072
WP_NUCLEOTIDE_EXCISION_REPAIR,29.5,0.937594534,CUL4A|RAD23B|POLD3|RAD23A|RFC1|LIG1|CDK7|CUL4B|ERCC5|RPA1|DDB2|MNAT1|CETN2,0.1009000018
WP_NUCLEOTIDE_EXCISION_REPAIR_IN_XERODERMA_PIGMENTOSUM,25.3,0.936913896,CUL4A|RAD23B|POLD3|XRCC1|GPS1|RAD23A|BRCA1|LIG3|RFC1|HMGN1|LIG1|CDK7|CUL4B|RAD18|SLX4|RPA1|DDB2|MNAT1|CETN2,-0.141200006
WP_ONCOSTATIN_M_SIGNALING_PATHWAY,46.4,0.0031717172,SOS1|JUND|PXN|RPS6|NFKB1|MAP2K2|PRKCA|PTPN11|MTOR|PTK2B|RAF1|CREB1|MAPK1|STAT5B|JUNB|PRKCD|PRKCH|STAT3|RICTOR|CDKN1B|STAT1|SRC|JAK3|RELA|PRKCB|MAPK14,6.4493999481
WP_OREXIN_RECEPTOR_PATHWAY,23.9,0.0031717172,RPS6KA1|RPS6|EIF4B|MAP2K2|PRKCA|PTPN11|MTOR|CAMKK2|CREB1|MAPK1|PRKCD|STAT3|RUNX2|EIF4EBP1|PDPK1|RPS6KB1|ARRB1|PRKCB|FOXO1|RRAGC|MAPK14,5.0914998055
WP_OSTEOBLAST_DIFFERENTIATION_AND_RELATED_DISEASES,12.7,0.0256334901,PRKCQ|PRKCA|PIK3C2A|MAPK1|PRKCD|PRKCH|STAT1|PIK3R5|NOTCH2|PRKDC|RUNX2|CTNNB1|PRKCB|PIK3R4|MAPK14,2.9447999001
WP_OVERLAP_BETWEEN_SIGNAL_TRANSDUCTION_PATHWAYS_CONTRIBUTING_TO_LMNA_LAMINOPATHIES,35.1,0.1911299234,EMD|LMNA|TMPO|RB1|NAP1L1|CSNK1A1|SMAD3|JUNB|DICER1|APC|E2F1|HMGA2|CDKN1A|RUNX2|CTNNB1|GSK3B|KAT2B|AXIN1|CREBBP|HDAC1,1.8463000059
WP_P38_MAPK_SIGNALING_PATHWAY,40,0.4320012724,HSPB1|MAP2K4|RIPK1|MAP3K7|CREB1|ATF2|HMGN1|STAT1|ELK1|MEF2D|DAXX|MAP3K1|MKNK1|MAPK14,1.2137999535
WP_P53_TRANSCRIPTIONAL_GENE_NETWORK,14.6,0.4147738969,PRKAB1|TSC2|MTOR|PML|AKT1S1|PRKAB2|RPTOR|ULK1|MLH1|CDKN1A|MGMT|ERCC5|DDB2|XRCC5,1.1784000397
WP_PANCREATIC_ADENOCARCINOMA_PATHWAY,32.6,0.0057901531,ARHGEF6|PAK2|NFKB1|BAD|MAP2K2|ARAF|PAK4|BRAF|PAK1|RB1|MTOR|RAF1|MAPK1|PEBP1|SMAD3|PRKCD|STAT3|STAT1|E2F1|CDKN1A|RPS6KB1|RELA|RALBP1|DDB2|TIAM1|AKT2|IKBKB|IKBKG|TGFBR2,3.8557999134
WP_PARKIN_UBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY,15.5,0.936913896,UBE2J1|PSMD1|TUBB|TUBA1C|PSMD2|STUB1|TUBB1|UBA1|TUBA4A|HSPA14|HSPA4,0.1498000026
WP_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,32.7,0.6026675342,NCK1|NCL|PRKCA|ARHGEF2|YWHAZ|FYN|ABL1|TUBB|TUBA1C|ARPC1B|HCLS1|CTNNB1|TUBB1|WAS|TUBA4A|CTTN|NCK2|ARPC5L,-0.8651999831
WP_PATHWAYS_AFFECTED_IN_ADENOID_CYSTIC_CARCINOMA,38.5,0.022372321,ARID1A|MAP2K2|NCOR1|KANSL1|RAF1|EP300|BRCA1|ATRX|ARID5B|SETD2|CHEK1|MGA|JMJD1C|NSD1|PRKDC|SRCAP|KDM6A|SMARCA2|BCOR|ATM|CREBBP|UHRF1|BRD1|ARID4B|TLK1,-3.1350998878
WP_PDGFR_BETA_PATHWAY,48.3,0.0353470919,SOS1|PRKCA|JUN|MAP2K4|STAT5A|RAF1|STAT5B|STAT3|STAT1|ELK1|MAP3K1|PRKCB|EIF2AK2|SRF,3.0025000572
WP_PDGF_PATHWAY,37.5,0.0031717172,SOS1|NFKB1|JUN|PTPN11|MAP2K4|PAK1|RAF1|MAPK1|STAT3|STAT1|ELK1|SRC|MAP3K1|TIAM1|SRF,3.5776000023
WP_PHOSPHOINOSITIDES_METABOLISM,22.4,0.5236441723,INPP5D|PIK3C2A|MTMR6|MTMR12|MTMR10|PIKFYVE|MTMR3|SBF1|PLCD3|PLCB3|PIK3R4,1.022300005
WP_PHOTODYNAMIC_THERAPY_INDUCED_AP_1_SURVIVAL_SIGNALING,23.5,0.1537572594,JUN|HSP90AA1|MAP2K4|RB1|MAP2K7|MAP2K3|JUNB|ATF2|ELK1|BCL3|CDKN1A|MAPK14,2.0608999729
WP_PHYSICO_CHEMICAL_FEATURES_AND_TOXICITY_ASSOCIATED_PATHWAYS,33.3,0.0031717172,SOS1|NCK1|CBL|JUN|MAP2K4|PAK1|STAT5A|CAMK1|ACTA1|RAF1|MAPK1|ACTR2|CDKN1B|APC|ELK1|SRC|PFN1|CDKN1A|CTNNB1|GSK3B|AXIN1|PTK2,5.241399765
WP_PI3K_AKT_MTOR_SIGNALING_PATHWAY_AND_THERAPEUTIC_OPPORTUNITIES_IN_PROSTATE_CANCER,43.8,0.623832175,BAD|TSC2|MTOR|TFEB|RPTOR|ULK1|RICTOR|CDKN1B|ATG13|GRB10|EIF4EBP1|GSK3B|FOXO1|RB1CC1,0.7796999812
WP_PI3K_AKT_SIGNALING_PATHWAY,13,0.0031717172,PPP2R5D|SOS1|PPP2R5C|RPS6|EIF4B|NFKB1|BAD|TSC2|MAP2K2|PRKCA|HSP90AA1|F2R|MTOR|RAF1|CREB1|RPTOR|MAPK1|RBL2|BRCA1|ATF2|GYS1|CDKN1B|PIK3R5|PPP2CB|HSP90AB1|CDKN1A|STK11|CCNE2|EIF4EBP1|PDPK1|JAK3|ITGA4|RPS6KB1|TSC1|GSK3B|RELA|IL3RA|PKN1|AKT2|PTK2|IKBKB|IFNAR2|IKBKG|PKN2,3.9705998898
WP_PLEURAL_MESOTHELIOMA,20.3,0.0031717172,RPS6KA1|SOS1|MOB1B|RPS6|PAK2|MINK1|ITPR3|EIF4B|RPS6KA3|NFKB1|PRKAB1|TNIK|MAP4K2|NDRG1|TSC2|MAP2K2|PAK4|MAP3K2|MAP4K1|JUN|LIMD1|MAP2K4|PAK1|MTOR|EIF4G1|HCFC1|ACTA1|MAP3K3|AKT1S1|MAP3K4|HMGB1|PRKAB2|RAF1|CREB1|RPTOR|CSNK1A1|STK3|MAPK1|BRCA1|MAP4K4|MAP2K7|MAP2K3|OGT|RASSF2|YY1|ATF2|ULK1|APC|HMGN1|STAT1|CDK7|ELK1|CSNK2B|MEF2D|SRC|SETD2|CD44|ATG13|E2F1|CDKN1A|LATS1|KDM6A|EIF4EBP1|CTNNB1|MAP3K1|RING1|CHD8|ATM|ITGA4|RPS6KB1|TSC1|GSK3B|MKNK1|CIT|AXIN1|FOXO1|NF2|SLC7A5|AKT2|SETDB1|EZH2|PTK2|YAP1|MAP3K11|BARD1|UHRF1|RB1CC1|RASSF1|MAPK14,7.0728001595
WP_PRADER_WILLI_AND_ANGELMAN_SYNDROME,21.3,0.0203493082,NUP153|TPR|NUP50|NUP35|PCM1|NUP98|NUP210|NUP214|RANBP2|AHCTF1|RB1|NUP107|NUP188|NUP155|NUP88|E2F1|NUP160|NUP205|NUP133|POM121|HERC2|NUP93|SEH1L,3.7518999577
WP_PRIMARY_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS_FSGS,18.1,0.0449809866,VIM|MKI67|NCK1|CD2AP|FYN|CDKN1B|INF2|CDKN1A|MYH9|CTNNB1|PTK2|SMARCAL1|ACTN4,2.8568999767
WP_PRIMARY_OVARIAN_INSUFFICIENCY,13.3,0.6347990936,KHDRBS1|LMNA|TSC2|NBN|NUP107|EIF4ENIF1|BRCA1|XPO5|NOTCH2|WDR62|EIF2S2|EIF2B4|EIF2B5|PDPK1|ATM|XRCC6|CAV1|PRDM1|FOXO1|SIRT1|RECQL4|HARS2|TGFBR2,0.8108000159
WP_PRION_DISEASE_PATHWAY,40.6,0.0057901531,NFKB1|SMC3|FYN|EP300|CREB1|MAPK1|STAT3|ELK1|MEF2C|RFX5|CHD2|POU2F2|PTK2,3.4091999531
WP_PROLACTIN_SIGNALING_PATHWAY,44.6,0.0031717172,SOS1|FLNA|AGAP2|PXN|RPS6|CBL|NFKB1|PTPN1|MAP2K2|JUN|GAB2|YWHAZ|PTPN11|PAK1|STAT5A|MTOR|ZAP70|FYN|RAF1|MAPK1|STAT5B|STAT3|PTPN6|STAT1|ELK1|SRC|EIF4EBP1|IRS2|RPS6KB1|GSK3B|RELA|PTK2|MAPK14,5.4274001122
WP_RAC1_PAK1_P38_MMP2_PATHWAY,36.8,0.0031717172,SOS1|STMN1|NCK1|PXN|NFKB1|BAD|TNIP1|PTPN11|PAK1|STAT5A|TNIP2|DOK2|MAPK1|STAT5B|STAT3|SRC|EIF4EBP1|CTNNB1|RELA|FOXO1|PTK2|YAP1|IKBKB|IKBKG|MAPK14,4.6419000626
WP_RANKL_RANK_SIGNALING_PATHWAY,48,0.0574118938,CBL|NFKB1|JUN|GAB2|MTOR|MAP3K7|MAPK1|TAB2|MAP2K7|TRAF1|SQSTM1|STAT1|SRC|LYN|TRAF3|TNFRSF11A|RELB|RELA|AKT2|PTK2|IKBKB|NFATC1|IKBKG|MAPK14,2.643599987
WP_RAS_SIGNALING,21.2,0.0031717172,SOS1|RASAL3|PAK2|NFKB1|BAD|STK4|MAP2K2|PRKCA|PAK4|NF1|LAT|GAB2|PTPN11|PAK1|ZAP70|RAF1|ABL1|MAPK1|RASA3|PRKACA|ELK1|ABL2|RGL1|BRAP|KSR1|SHOC2|RELA|PRKCB|RALBP1|TTBK1|TIAM1|AKT2|EXOC2|IKBKB|RRAS2|RAB5B|RASSF1|RAB5C|IKBKG,6.0444998741
WP_REGULATION_OF_ACTIN_CYTOSKELETON,24.7,0.0031717172,SOS1|IQGAP1|ARHGAP35|PPP1R12A|ARHGEF1|PXN|ARHGEF6|PAK2|WASF2|SLC9A1|MAP2K2|PAK4|ARHGEF7|BRAF|PIK3C2A|SSH1|PAK1|F2R|GIT1|RAF1|DIAPH1|SSH2|MAPK1|ABI2|CFL1|MSN|APC|PIK3R5|PFN1|LIMK1|SSH3|BAIAP2|PIK3R4|WAS|DIAPH3|PTK2|RRAS2,7.5469999313
WP_REGULATORY_CIRCUITS_OF_THE_STAT3_SIGNALING_PATHWAY,23.1,0.0031717172,STMN1|TRIM28|F2R|MTOR|PTPRC|AKT1S1|RPTOR|MAPK1|STAT3|RICTOR|SRC|JAK3|PRKCB|IL10RB|IL3RA|CREBBP|IFNAR2|MAPK14,5.1265001297
WP_RESISTIN_AS_A_REGULATOR_OF_INFLAMMATION,30.3,0.7418250867,NFKB1|ITPR1|MAPK1|PLCD3|PLCB3|RELA|AKT2|IKBKB|IKBKG|MAPK14,0.5904999971
WP_RETINOBLASTOMA_GENE_IN_CANCER,46.1,0.3663350293,STMN1|DNMT1|MCM3|KIF4A|POLA1|POLD3|CCDC6|RB1|MCM4|SMC3|HMGB1|RAF1|ABL1|ANLN|RRM2|FAF1|NPAT|CDK1|TOP2A|CDKN1B|MCM7|ORC1|CHEK1|E2F1|SIN3A|TFDP2|CDKN1A|WEE1|PRKDC|CCNE2|SMARCA2|MSH6|RPA1|CDT1|TTK|HDAC1|SUV39H1|BARD1|HMGB2|TFDP1|CCNB2,1.3363000154
WP_RETT_SYNDROME_CAUSING_GENES,27.1,0.1714105118,SMARCA4|TRRAP|NCOR1|BRAF|NCOR2|CHD4|MECP2|MEF2C|SYNE2|SMARCA2|HTT|HDAC1|IMPDH2,-1.9481999874
WP_ROLE_OF_HYPOXIA_ANGIOGENESIS_AND_FGF_PATHWAY_IN_OA_CHONDROCYTE_HYPERTROPHY,28,0.0031717172,JUND|NFKB1|PRKCA|JUN|LAMTOR1|MAPK1|JUNB|STAT3|FOSL2|RUNX2|RELB|RELA|ARNT|AKT2,5.6911001205
WP_SARS_COV_2_INNATE_IMMUNITY_EVASION_AND_CELL_SPECIFIC_IMMUNE_RESPONSE,21.2,0.0508776668,NFKB1|NUP98|LARP1|MAVS|RIPK1|LAG3|EP300|SMAD3|STAT1|BSG|TRAF3|TANK|IFNAR2|TRIM25,2.6730000973
WP_SEROTONIN_HTR1_GROUP_AND_FOS_PATHWAY,35.1,0.0727053811,MAP2K2|BRAF|ITPR1|CREB1|MAPK1|MAP2K3|ELK4|STAT3|ELK1|MAP3K1|PDPK1|MAPK14|SRF,2.4802000523
WP_SMALL_CELL_LUNG_CANCER,16.7,0.4396,NFKB1|RB1|TRAF1|CDKN1B|E2F1|CDKN1A|TRAF3|ZBTB17|CCNE2|RELA|DDB2|SKP1|AKT2|PTK2|IKBKB|IKBKG,-1.1368000507
WP_SMITH_MAGENIS_AND_POTOCKI_LUPSKI_SYNDROME_COPY_NUMBER_VARIATION,25.8,0.0106875425,PPP1R12A|ALKBH5|MPRIP|COPS5|NFKB1|PRKAB1|JUN|USP8|GPS1|FHOD1|MTOR|TFEB|CREB1|SMCR8|RPTOR|RAB8A|CLEC16A|RANBP9|CDK1|ULK1|STAT3|FLCN|ATG13|RMI1|WDR26|PARD3|LIMK1|RAB10|TFE3|MED9|RAI1|CRY2|RELA|LDHA|PRDM1|GDI2|YAP1|FLII|RB1CC1|DENR|CLTC,3.8192000389
WP_SPINAL_CORD_INJURY,8.6,0.0107136155,VIM|PRKCA|RB1|MBP|MAPK1|CDK1|CDKN1B|RTN4|E2F1|ANXA1,3.2300999165
WP_STEROL_REGULATORY_ELEMENT_BINDING_PROTEINS_SREBP_SIGNALING,27.5,0.0638067284,ACLY|PRKAB1|ACACA|FASN|LPIN1|MTOR|PRKAB2|CREB1|MVD|PRKACA|SAR1A|YY1|HMGCS1|MED15|NFYA|SEC31A|SIRT1|SCAP|MDH1,2.6544001102
WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS,18.9,0.8773091008,NR3C1|NFKB1|JUN|YWHAZ|MECP2|EP300|YBX1|CREB1|PRKACA|RUNX3|MBD1|GAPDH|NFYA|ALDOA|VAMP2|MEF2C|HSPD1|CTNNB1|CC2D1A|CREM|SPTBN1|PRKAR1A|CREBBP|DEAF1|HDAC1|TCF3|PRKAR1B|POU2F2|HADHA|GATA3,-0.266900003
WP_SYNAPTIC_SIGNALING_PATHWAYS_ASSOCIATED_WITH_AUTISM_SPECTRUM_DISORDER,26,0.1008932588,PRKAB1|TSC2|NF1|MTOR|PRKAB2|RPTOR|MAPK1|EIF4EBP1|RPS6KB1|TSC1|GSK3B|AKT2|CAMK4,2.2388000488
WP_TARGET_OF_RAPAMYCIN_SIGNALING,38.9,0.05117519,PRKAB1|TSC2|PRKCA|PRR5L|MTOR|AKT1S1|PRKAB2|RPTOR|ULK1|RICTOR|EIF4EBP1|RPS6KB1|TSC1|RRAGC,2.6686000824
WP_TAR_SYNDROME,23.8,0.0031717172,CD247|NFKB1|CD3D|LCK|SLK|AKAP10|LAMTOR1|CXCR4|STAT3|MTA1|EIF4A3|PEX19|BRF1|SIRT1|BCL2L13,4.3956999779
WP_TGF_BETA_RECEPTOR_SIGNALING,25.5,0.8721463326,NFKB1|JUN|EP300|SMAD3|RUNX3|STAT3|STAT1|RUNX2|CTNNB1|TFE3|CREBBP|ZEB2|SKI|TGFBR2,0.3262000084
WP_TGF_BETA_RECEPTOR_SIGNALING_IN_SKELETAL_DYSPLASIAS,23.7,0.8798555132,NFKB1|JUN|EP300|SMAD3|RUNX3|STAT3|STAT1|RUNX2|CTNNB1|TFE3|CREBBP|ZEB2|SKI|TGFBR2,0.3109000027
WP_TGF_BETA_SIGNALING_PATHWAY,38.6,0.904691538,SOS1|NUP153|JUND|PAK2|COPS5|MAP2K2|MAP4K1|JUN|NUP214|MAP2K4|PML|RAF1|EP300|MAP3K7|MAPK1|RBL1|RBL2|SMAD3|MAP2K3|JUNB|CDK1|ATF2|PIAS1|SNW1|SNIP1|SRC|SIN3A|CDKN1A|MEF2C|RUNX2|ZEB1|MEF2A|DCP1A|CAV1|SPTBN1|AXIN1|CREBBP|HDAC1|SKP1|TGFB1I1|PTK2|YAP1|DAB2|NEDD4L|ZEB2|TFDP1|SKI|CCNB2|MAPK14|TGFBR2|STAMBPL1,-0.2312999964
WP_TH17_CELL_DIFFERENTIATION_PATHWAY,33.3,0.0031717172,PRKCQ|CD247|CD3E|CD3G|NFKB1|CD3D|LCK|NFIL3|LAT|JUN|HSP90AA1|STAT5A|MTOR|ZAP70|MAPK1|STAT3|STAT1|IKBKB|NFATC1|RUNX1|GATA3|MAPK14|TBX21,5.247300148
WP_THERMOGENESIS,25.9,0.0337716114,RPS6KA1|SOS1|SMARCA4|RPS6|RPS6KA3|ARID1A|PRKAB1|TSC2|MTOR|SMARCD2|AKT1S1|PRKAB2|CREB1|RPTOR|PRKACA|MAP2K3|ATF2|SMARCC2|KDM3A|SMARCC1|ARID1B|SIRT6|SMARCA2|RPS6KB1|TSC1|ACTL6A|ACSL4|MAPK14,3.2679998875
WP_THYMIC_STROMAL_LYMPHOPOIETIN_TSLP_SIGNALING_PATHWAY,52.5,0.0031717172,RPS6|NFKB1|LCK|MAP2K2|GAB2|STAT4|PTPN11|STAT5A|MTOR|FYN|PI4K2A|MAPK1|STAT5B|STAT3|STAT1|SRC|LYN|EIF4EBP1|RELB|RELA|MAPK14,5.5201997757
WP_THYROID_HORMONES_PRODUCTION_AND_PERIPHERAL_DOWNSTREAM_SIGNALING_EFFECTS,26.9,0.063191041,SOS1|MAP4K5|RPS6|BAD|TSC2|MTOR|AKT1S1|RAF1|RPTOR|MAPK1|PRKACA|ATF2|TBC1D4|SRC|NHSL1|SIRT6|CTNNB1|TTF2|RPS6KB1|TSC1|GSK3B|FOXO1|PFKFB2|TTF1|MAPK14,2.6933999062
WP_THYROID_STIMULATING_HORMONE_TSH_SIGNALING_PATHWAY,31,0.2581446926,RPS6KA1|RPS6|BRAF|SCRIB|RB1|MTOR|RAF1|CREB1|MAPK1|RBL2|MAP2K3|STAT3|CDKN1B|STAT1|SRC|PDPK1|RPS6KB1|MAPK14,1.6674000025
WP_TLR4_SIGNALING_AND_TOLERANCE,39.3,0.1554159528,INPP5D|NFKB1|RIPK1|MAP3K7|IKBKE|TAB2|IRAK1|TRAF3|TRAM1|IKBKB|IKBKG,2.0027000904
WP_TNF_ALPHA_SIGNALING_PATHWAY,34.8,0.0283871745,SOS1|NFKB1|BAD|MAP4K2|JUN|RFFL|HSP90AA1|MADD|RIPK3|MAP2K4|RIPK1|MAP3K3|RAF1|MAP3K7|MAPK1|TAB2|MAP2K7|MAP2K3|TRAF1|TNFAIP3|PSMD2|KSR1|MAP3K1|OTUD7B|MAP3K8|CREBBP|SKP1|IKBKB|PTPRCAP|TANK|IKBKG,3.3561000824
WP_TNF_RELATED_WEAK_INDUCER_OF_APOPTOSIS_TWEAK_SIGNALING_PATHWAY,42.1,0.0735018727,NFKB1|JUN|RIPK1|RAF1|MAP3K7|MAPK1|TRAF1|TRAF3|CTNNB1|RELB|GSK3B|RELA|HDAC1|AKT2|IKBKB|MAPK14,2.5011000633
WP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,21.4,0.0058529675,NFKB1|MAP2K2|JUN|MAP2K4|RIPK1|MAP3K7|IKBKE|MAPK1|TAB2|MAP2K7|MAP2K3|STAT1|PIK3R5|IRAK1|TRAF3|RELA|MAP3K8|AKT2|IKBKB|IFNAR2|IKBKG|MAPK14,3.8231999874
WP_TRANSLATION_FACTORS,50,0.143488195,EIF4B|EIF3A|EIF2AK3|EIF4G1|EIF4H|EEF2|EIF4EBP2|EIF5B|EEF1B2|EIF3E|EIF2S2|EIF2B4|EIF2B5|PABPC1|EIF4EBP1|EIF3J|EIF3G|EIF3B|EEF1D|EIF2AK2|EEF2K|EIF3H|ETF1|EIF4G3|EIF3F,1.9854999781
WP_TRANSLATION_INHIBITORS_IN_CHRONICALLY_ACTIVATED_PDGFRA_CELLS,45.7,0.0031717172,RPS6KA1|RPS6|EIF4B|MAP2K2|PRKCA|PDCD4|MAP2K4|MTOR|EIF4G1|RPTOR|MAPK1|PRKACA|MAP2K7|MAP2K3|PRKCD|EIF4EBP1|RPS6KA4|RPS6KB1|AKT2|EIF4G3|MAPK14,4.336400032
WP_TROP2_REGULATORY_SIGNALING,31.1,0.0031717172,VIM|NFKB1|PRKCA|PAK4|JUN|RB1|PRKCD|CDKN1B|STAT1|SRC|CHEK1|CTNNB1|PTK2|PSEN2,4.9835000038
WP_TUMOR_SUPPRESSOR_ACTIVITY_OF_SMARCB1,35.5,0.5955901708,SMARCA4|ARID1A|RB1|SMARCD2|SMARCC2|DPF2|SMARCC1|ARID1B|ACTL6A|GLI4|EZH2,-0.831799984
WP_TYPE_2_PAPILLARY_RENAL_CELL_CARCINOMA,32.4,0.4139749506,EP300|TFEB|DIAPH1|SETD2|CDKN1A|SFPQ|TFE3|EGLN1|ARNT|CREBBP|PRCC,-1.285400033
WP_TYROBP_CAUSAL_NETWORK_IN_MICROGLIA,25,0.783103946,RPS6KA1|BIN2|APBB1IP|SAMSN1|PPP1R18|STAT5A|PLEK|FKBP15|RUNX3|ZFP36L2|ELF4|HCLS1|CAPG|SLC1A5|ABCC4,-0.4578999877
WP_T_CELL_ACTIVATION_SARS_COV_2,40.9,0.0031717172,GRAP2|PRKCQ|SOS1|CD247|CD3E|CD3G|NFKB1|CD3D|LCK|TSC2|MAP2K2|LAT|JUN|STAT4|CARD11|ITPR1|MTOR|ZAP70|PTPRC|FYN|RAF1|RPTOR|MAPK1|RICTOR|BCL10|CDKN1A|PDPK1|TSC1|GSK3B|RELA|IRF2BPL|IKBKB|IFNAR2|NFATC1|LCP2|IKBKG,6.428800106
WP_T_CELL_ANTIGEN_RECEPTOR_TCR_PATHWAY_DURING_STAPHYLOCOCCUS_AUREUS_INFECTION,45.2,0.0031717172,GRAP2|PRKCQ|SOS1|CD8A|NCK1|CBL|NFATC2|NFKB1|CD3D|LCK|MAP2K2|LAT|JUN|CARD11|PAK1|ZAP70|PTPRC|FYN|RAF1|MAP3K7|MAP2K7|PTPN6|BCL10|GSK3B|MAP3K8|IKBKB|LCP2|IKBKG,6.3199000359
WP_T_CELL_RECEPTOR_AND_CO_STIMULATORY_SIGNALING,42.9,0.0353952374,CD8A|NFATC2|NFKB1|LCK|PRKCA|ZAP70|FYN|CSNK1A1|PTPN6|DYRK1A|GSK3B|DYRK2,3.2256000042
WP_T_CELL_RECEPTOR_SIGNALING_PATHWAY,58.7,0.0031717172,GRAP2|PRKCQ|SOS1|CD247|CD8A|NCK1|CD3E|DBNL|CBL|NFATC2|CD3G|NFKB1|CD3D|LCK|MAP2K2|MAP4K1|LAT|JUN|GAB2|CARD11|PTPN11|ITPR1|PAK1|CBLB|PTK2B|ZAP70|FYN|RAF1|MAP3K7|CREB1|MAPK1|ATF2|PRKCD|BCL10|PDPK1|RELA|MAP3K8|WAS|IKBKB|NFATC1|LCP2|IKBKG|MAPK14|PSTPIP1,7.4889998436
WP_UROTENSIN_II_MEDIATED_SIGNALING_PATHWAY,24.6,0.3818413377,NFKB1|PTPN11|EP300|MAPK1|PRKACA|SMAD3|CDK1|STAT3|NCF4|CTNNB1|GSK3B|RELA|HMOX1|ESPL1|CREBBP|IKBKB|MAPK14,1.2973999977
WP_VASOPRESSIN_REGULATED_WATER_REABSORPTION,31.8,0.1235043266,DYNC1H1|DYNC1LI1|DYNC1LI2|DCTN4|STX4|NSF|CREB1|PRKACA|RAB11A|ARHGDIA|VAMP2|DCTN2|RAB5B|RAB5C,2.2191998959
WP_VEGFA_VEGFR2_SIGNALING,31.6,0.0031717172,IQGAP1|NCK1|EPN1|PXN|RPS6|PRRC2C|PAK2|CBL|NFATC2|HSPB1|NFKB1|PTPN1|PRKD2|NCL|UBAP2L|ACACA|NDRG1|MAP2K2|PRKCA|HDAC7|JUN|PBXIP1|EPS15|HSP90AA1|EIF2AK3|PRKRA|PTPN11|MAP2K4|EPB41|PAK1|FHOD1|MTOR|EIF4G1|FGA|PTK2B|NAP1L1|RAPGEF1|CAMKK2|AKT1S1|HMGB1|FYN|RAF1|ABL1|RBM39|NUMB|PPP1CA|CREB1|FAF1|NAPA|MAPK1|SYNJ1|MAP2K7|MAP2K3|KANK1|BIN1|PTMA|ATF2|MYO1C|USP10|PRKCD|GIGYF2|HDAC4|CFL1|FXR2|LRRFIP2|RPL18A|TKT|STAT3|RICTOR|PTPN6|STAT1|TUBA1C|SND1|ELK1|FAM120A|MOV10|GAPDH|SRC|PFN1|ALDOA|RAB11A|CNP|LARP7|SH2D2A|FLNB|BSG|MEF2C|MYH9|CTNND1|PABPC1|LIMK1|GRB10|CTNNB1|ADAM10|SMARCA2|SRPK1|PDPK1|PPM1G|PLCB3|DHX29|RPS6KB1|GSK3B|CDC42BPB|RELA|STIP1|MKNK1|PRKCB|LDHA|CAV1|RPLP2|EIF2A|DOK1|FOXO1|BRD4|ARNT|CREBBP|HDAC1|DNAJA1|PGK1|EIF3H|PTK2|ANXA1|CAPZB|NFATC1|FLII|SET|PRDX6|LUC7L|EIF3F|ASCC3|PBK|ARPC5L|MAPK14|CLTC|EIF4G2|SRF,7.3622999191
WP_VITAMIN_D_IN_INFLAMMATORY_DISEASES,50,0.937594534,NR3C1|NFKB1|MED14|SMAD3|MAP2K3|MAP3K1|RELA|IKBKB|NFATC1|IKBKG|MAPK14,0.1242000014
WP_VITAMIN_D_RECEPTOR_PATHWAY,7,0.1434663418,PRKCQ|MYO9B|NFATC2|CLEC16A|JUNB|SATB1|CDKN1B|TNFAIP3|PTGER4|CDKN1A|MED9|PRDM1|FOXO1,2.0567998886
WP_WNT_SIGNALING,15,0.1396924259,NFATC3|NFATC2|PRKCA|JUN|MAP3K7|CSNK1A1|CAMK2D|APC|CSNK2B|CTNNB1|CHD8|PLCB3|GSK3B|PRKCB|CAMK2G|AXIN1|NFATC1,2.0580999851
WP_WNT_SIGNALING_PATHWAY,34,0.0107136155,NFATC2|TSC2|PRKCA|MTOR|PI4K2A|MAP3K7|CSNK1A1|MAPK1|APC|BCL9|CTNNB1|TSC1|GSK3B|PRKCB|AXIN1|TCF3,3.5050001144
