Signature ID,Percent Overlap (P605_L_p),adj p-val (P605_L_p),Overlap (P605_L_p),Score (P605_L_p)
WP_NOVEL_INTRACELLULAR_COMPONENTS_OF_RIG_I_LIKE_RECEPTOR_PATHWAY,35,0.0783336943,RIPK1|CYLD|DDX3X|IFIH1|OTUD5|MAVS|SNW1|MAP3K7|CASP10|MAP3K1|NFKB1|TANK|RELA|IKBKB|DDX17|MAPK13|TRAF3|IKBKG|MAPK14|IKBKE|TRIM25,2.9014999866
WP_NRF2_PATHWAY,7.8,0.9589163237,SLC2A3|SQSTM1|HSP90AA1|SLC7A11|SLC2A1|HMOX1|ABCC4|HSP90AB1|SLC5A3|SLC6A6|ABCC5,0.1272000074
WP_NRP1_TRIGGERED_SIGNALING_PATHWAYS_IN_PANCREATIC_CANCER,22.6,0.6038318808,MAP2K2|MAPK1|AKT2|NFKB1|RELA|PLXNA1|CCNE2|CHD1|SMAD3|SRC|RELB|CHD2,-0.9312999845
WP_NUCLEAR_RECEPTORS_META_PATHWAY,10.2,0.3927584185,AKAP13|NR3C1|SLC2A3|JUND|CDK1|SQSTM1|EP300|FASN|HSP90AA1|FOXO1|SLC7A11|NCOA3|NCOA2|TNFAIP3|IRS2|STAT3|SLC2A1|SLC7A5|CDC42EP3|HMOX1|ABCC4|ARNT|KAT2B|HSP90AB1|SLC5A3|KTN1|SRC|SLC6A6|SPRY1|MYOF|NCOA1|ABCC5,1.4316999912
WP_NUCLEOTIDE_EXCISION_REPAIR,34.1,0.723469147,RAD23B|CUL4A|LIG1|CDK7|POLD3|RPA2|MNAT1|CUL4B|CETN2|POLE|RFC3|RFC1|ERCC5|RPA1|DDB2,0.6292999983
WP_NUCLEOTIDE_EXCISION_REPAIR_IN_XERODERMA_PIGMENTOSUM,28,0.055258467,RAD23B|HMGN1|CUL4A|LIG1|CDK7|POLD3|RPA2|MNAT1|RAD18|GPS1|CUL4B|LIG3|XRCC1|CETN2|POLE|RFC3|BRCA1|RFC1|SLX4|RPA1|DDB2,-3.0724000931
WP_ONCOSTATIN_M_SIGNALING_PATHWAY,48.2,0.0254766601,PXN|SOS1|RPS6|PRKCD|JUND|PRKCA|PTK2B|RICTOR|MAP2K2|CREB1|RAF1|STAT3|SHC1|MAPK1|NFKB1|TYK2|MTOR|STAT1|RELA|IRS1|MAPK14|STAT5B|SRC|PRKCB|PIK3R1|JAK3|PRKCH,3.8002998829
WP_OREXIN_RECEPTOR_PATHWAY,26.1,0.0060784314,RPS6KA1|RPS6|PRKCD|EIF4B|PRKCA|MAP2K2|FOXO1|CREB1|RUNX2|RPS6KB1|STAT3|ARRB1|MAPK1|SLC2A1|EIF4EBP1|RRAGC|MTOR|CAMKK2|MAPK14|PDPK1|PRKCB|PRKAA1|PIK3R1,4.9444999695
WP_OSTEOBLAST_DIFFERENTIATION_AND_RELATED_DISEASES,16.1,0.8475355184,PRKCQ|PRKCD|PRKCA|NOTCH2|RUNX2|MAPK1|PIK3C2A|FZD6|MAPK6|PIK3R5|STAT1|MAPK13|PRKDC|MAPK14|PRKCB|PIK3R4|PIK3R1|CTNNB1|PRKCH,-0.4361000061
WP_OVERLAP_BETWEEN_SIGNAL_TRANSDUCTION_PATHWAYS_CONTRIBUTING_TO_LMNA_LAMINOPATHIES,31.6,0.4388554217,EMD|TMPO|LMNA|RB1|RUNX2|AXIN1|NAP1L1|KAT2B|CREBBP|CSNK1A1|E2F1|APC|HDAC1|SMAD3|DICER1|HMGA2|GSK3B|CTNNB1,-1.3186000586
WP_P38_MAPK_SIGNALING_PATHWAY,37.1,0.710410391,RIPK1|HMGN1|HSPB1|MEF2D|CREB1|MAP3K7|SHC1|ATF2|MAP3K1|STAT1|MAPK14|PLA2G4A|DAXX,-0.7002999783
WP_P53_TRANSCRIPTIONAL_GENE_NETWORK,16.7,0.3689428515,AKT1S1|TSC2|PRKAB1|SLC7A11|MGMT|SLC2A1|RPTOR|MTOR|MLH1|PML|ERCC5|FAS|ULK1|PRKAA1|XRCC5|DDB2,-1.5716999769
WP_PANCREATIC_ADENOCARCINOMA_PATHWAY,32.6,0.0060784314,PAK1|ARHGEF6|PAK2|PRKCD|ARAF|BAD|PAK4|BRAF|RB1|MAP2K2|PEBP1|RAF1|RPS6KB1|STAT3|MAPK1|AKT2|NFKB1|MTOR|STAT1|RELA|E2F1|IKBKB|RALBP1|BRCA2|TIAM1|IKBKG|SMAD3|PIK3R1|DDB2,3.8931999207
WP_PARKIN_UBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY,21.1,0.6223628692,TUBA4A|PSMD2|TUBA1C|UBE2J1|HSPA4|PSMD1|PSMD11|TUBB1|RNF19A|HSPA8|PSMD8|STUB1|TUBB|CASK|UBA1,-0.9085999727
WP_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,32.7,0.9356136821,ARPC1B|ARHGEF2|PRKCA|NCK1|TUBA4A|ARPC5L|WAS|ABL1|NCL|TUBA1C|YWHAZ|CTTN|FYN|NCK2|TUBB1|TUBB|CTNNB1|HCLS1,0.1772000045
WP_PATHWAYS_AFFECTED_IN_ADENOID_CYSTIC_CARCINOMA,40,0.8039539953,CHEK1|ARID1A|NCOR1|EP300|MAP2K2|KANSL1|RAF1|SRCAP|ARID5B|NSD1|UHRF1|KAT6A|ATRX|JMJD1C|BRD1|BRCA1|CREBBP|BCOR|SETD2|PRKDC|MGA|SMARCA2|TLK1|FOXO3|ARID4B|KDM6A,0.5034999847
WP_PDGFR_BETA_PATHWAY,48.3,0.9664705882,SOS1|STAT5A|PRKCA|PLCG1|RAF1|STAT3|SHC1|MAP3K1|STAT1|STAT5B|PRKCB|EIF2AK2|PIK3R1|SRF,0.0806000009
WP_PDGF_PATHWAY,37.5,0.9559632307,SOS1|PAK1|PLCG1|RAF1|STAT3|SHC1|MAPK1|MAP3K1|NFKB1|STAT1|TIAM1|SRC|PLA2G4A|PIK3R1|SRF,0.1381999999
WP_PHOSPHOINOSITIDES_METABOLISM,24.5,0.3728923476,INPP5D|MTMR10|PLCG1|SBF1|MTMR3|PIKFYVE|MTMR6|PIK3C2A|MTMR12|PIP5K1A|PLCB2|PIK3R4,1.4917999506
WP_PHYSICO_CHEMICAL_FEATURES_AND_TOXICITY_ASSOCIATED_PATHWAYS,28.8,0.6118943861,SOS1|STAT5A|PAK1|CBL|NCK1|PLCG1|RAF1|SHC1|MAPK1|NEFH|AXIN1|FZD6|APC|SRC|MYLK|ACTR2|ACTA1|GSK3B|CTNNB1,0.8991000056
WP_PI3K_AKT_MTOR_SIGNALING_PATHWAY_AND_THERAPEUTIC_OPPORTUNITIES_IN_PROSTATE_CANCER,37.5,0.9806307183,BAD|TSC2|RICTOR|FOXO1|EIF4EBP1|RPTOR|MTOR|RB1CC1|ULK1|FOXO3|GSK3B|PIK3R1,0.0439000018
WP_PI3K_AKT_SIGNALING_PATHWAY,14.5,0.4138420141,SOS1|RPS6|PPP2R5C|PPP2R5D|EIF4B|ITGB7|PRKCA|BAD|HSP90AA1|TSC2|MAP2K2|PKN1|F2R|CREB1|RAF1|GYS1|RPS6KB1|TSC1|IFNAR2|STK11|MAPK1|ATF2|EIF4EBP1|PHLPP1|AKT2|NFKB1|RPTOR|MTOR|RBL2|PIK3R5|BRCA1|HSP90AB1|RELA|IKBKB|IRS1|SOS2|CCNE2|IKBKG|PCK2|PDPK1|FOXO3|PRKAA1|PPP2CB|ITGA4|GSK3B|PIK3R1|PKN2|TNC|JAK3,1.3854000568
WP_PLEURAL_MESOTHELIOMA,19.9,0.2321954813,SOS1|MOB1B|RPS6KA1|RPS6|PAK1|PAK2|MINK1|AKT1S1|EIF4B|MAP3K3|LIMD1|MAP4K4|MAP3K2|TNIK|HCFC1|NDRG1|MAP3K4|PAK4|HMGN1|ITPR3|EIF4G1|TSC2|CD44|MAP2K2|MAP4K1|MEF2D|CDK7|PRKAB1|FOXO1|CREB1|RAF1|MAP4K2|RING1|RPS6KA3|UHRF1|RPS6KB1|TSC1|SHC1|MAPK1|CSNK2B|YY1|SLC2A1|ATF2|EIF4EBP1|MAP3K1|SLC7A5|AKT2|NF2|RBBP4|NFKB1|RPTOR|RASSF2|MTOR|WWTR1|AXIN1|FZD6|EZH2|CIT|BARD1|MAP2K7|BRCA1|STAT1|CSNK1A1|RB1CC1|E2F1|SETD2|APC|STK3|MAPK14|MAP3K11|BAP1|SRC|ULK1|OGT|PRKAA1|CSNK1E|ACTA1|KIF23|LATS1|ITGA4|GSK3B|CHD8|RASSF1|SETDB1|KDM6A|HMGB1|CTNNB1,2.0244998932
WP_PRADER_WILLI_AND_ANGELMAN_SYNDROME,20.4,0.2819155059,AHCTF1|NUP153|RANBP2|TPR|NUP50|RB1|NUP98|NUP214|NUP35|NUP188|NUP205|NUP88|NUP107|NUP133|POM121|NUP93|NUP155|E2F1|NUP210|NUP160|HERC2|PCM1,-1.7965999842
WP_PRIMARY_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS_FSGS,16.7,0.0060784314,VIM|MKI67|NCK1|CD2AP|PLCG1|TLN1|SMARCAL1|FYN|INF2|VCL|MYH9|CTNNB1,6.4706001282
WP_PRIMARY_OVARIAN_INSUFFICIENCY,15.6,0.7888803732,LMNA|EIF4ENIF1|KHDRBS1|TSC2|EIF2B5|NOTCH2|FOXO1|EIF2S2|NUP107|CAV1|WDR62|PRDM1|NBN|BRCA1|FANCM|RECQL4|WRN|BRCA2|MCM9|EIF2B4|PDPK1|BLM|XRCC6|FOXO3|ATG9A|HARS2|SIRT1,-0.5389999747
WP_PRION_DISEASE_PATHWAY,31.2,0.9175774135,EP300|CREB1|STAT3|MAPK1|RFX5|NFKB1|FYN|SMC3|MEF2C|CHD2,0.2313999981
WP_PROLACTIN_SIGNALING_PATHWAY,43.2,0.0060784314,PXN|SOS1|STAT5A|RPS6|PAK1|GAB2|FLNA|CBL|AGAP2|PTPN1|MAP2K2|RAF1|IRS2|RPS6KB1|STAT3|SHC1|MAPK1|EIF4EBP1|NFKB1|MTOR|YWHAZ|PTPN6|STAT1|RELA|FYN|IRS1|MAPK14|STAT5B|SRC|ZAP70|GSK3B|PIK3R1,5.5806999207
WP_RAC1_PAK1_P38_MMP2_PATHWAY,33.8,0.0060784314,PXN|SOS1|STAT5A|PAK1|STMN1|BAD|NCK1|TNIP1|FOXO1|STAT3|MAPK1|EIF4EBP1|NFKB1|TNIP2|RELA|IKBKB|MAPK13|IKBKG|MAPK14|STAT5B|SRC|PIK3R1|CTNNB1,4.2024002075
WP_RANKL_RANK_SIGNALING_PATHWAY,48,0.1556268303,GAB2|CBL|TAB2|SQSTM1|PLCG1|MAP3K7|LYN|TNFRSF11A|MAPK1|TRAF1|AKT2|NFKB1|MTOR|MAP2K7|STAT1|RELA|IKBKB|TRAF3|IKBKG|MAPK14|SRC|NFATC1|RELB|PIK3R1,2.342099905
WP_RAS_SIGNALING,22.3,0.0060784314,SOS1|RASAL3|PAK1|GAB2|PAK2|RASGRP2|PRKCA|BAD|PAK4|MAP2K2|RASA3|PRKACA|PLCG1|RAF1|ABL1|STK4|SHC1|MAPK1|AKT2|NFKB1|ABL2|NF1|RELA|IKBKB|BRAP|RRAS2|SOS2|KSR1|RALBP1|TIAM1|IKBKG|RAP1A|LAT|PRKCB|PLA2G4A|RGL1|ZAP70|RAB5B|RAB5C|RASSF1|PIK3R1,5.8666000366
WP_REGULATION_OF_ACTIN_CYTOSKELETON,26,0.0060784314,PXN|SOS1|ARHGAP35|IQGAP1|PAK1|ARHGEF6|SLC9A1|PAK2|PPP1R12A|ARHGEF1|PAK4|BRAF|MAP2K2|WASF2|F2R|CFL1|DIAPH1|RAF1|WAS|SSH2|SSH1|GIT1|MAPK1|MSN|PIK3C2A|PIP5K1A|MAPK6|LIMK1|PIK3R5|APC|RRAS2|SOS2|DIAPH3|VCL|MYLK|PIK3R4|SSH3|ARHGEF7|PIK3R1,5.0901999474
WP_REGULATORY_CIRCUITS_OF_THE_STAT3_SIGNALING_PATHWAY,25.6,0.0462054403,AKT1S1|STMN1|TRIM28|RICTOR|F2R|STAT3|IFNAR2|MAPK1|RPTOR|PTPRC|TYK2|MTOR|MAPK6|IL10RB|CREBBP|MAPK13|MAPK14|SRC|PRKCB|JAK3,2.9307000637
WP_RESISTIN_AS_A_REGULATOR_OF_INFLAMMATION,30.3,0.9664705882,PLCG1|MAPK1|AKT2|NFKB1|RELA|ITPR1|IKBKB|PLCB2|IKBKG|MAPK14,0.068599999
WP_RETINOBLASTOMA_GENE_IN_CANCER,48.3,0.1504671763,STMN1|CHEK1|CDK1|DNMT1|KIF4A|RB1|POLD3|RAF1|SIN3A|RPA2|ABL1|MCM4|CCDC6|WEE1|ORC1|NPAT|RBBP4|MSH6|RRM2|FAF1|BARD1|POLE|RFC3|POLA1|E2F1|MCM7|MAPK13|TFDP1|ANLN|CCNE2|TFDP2|PRKDC|SMC3|TOP2A|CCNB2|TTK|HDAC1|ZNF655|SMARCA2|RPA1|SUV39H1|HMGB1|HMGB2,-2.2920000553
WP_RETT_SYNDROME_CAUSING_GENES,31.2,0.6010240774,SMARCA4|NCOR1|NCOR2|BRAF|TRRAP|SHANK3|CHD4|SYNE2|MECP2|KDM5B|IMPDH2|HDAC1|SMARCA2|MEF2C|HTT,0.9143000245
WP_ROLE_OF_HYPOXIA_ANGIOGENESIS_AND_FGF_PATHWAY_IN_OA_CHONDROCYTE_HYPERTROPHY,22,0.3728923476,JUND|PRKCA|RUNX2|STAT3|MAPK1|AKT2|NFKB1|ARNT|RELA|FOSL2|RELB,1.4938999414
WP_SARS_COV_2_INNATE_IMMUNITY_EVASION_AND_CELL_SPECIFIC_IMMUNE_RESPONSE,22.7,0.1514454854,RIPK1|LARP1|EP300|NUP98|MAVS|LAG3|IFNAR2|BSG|NFKB1|TANK|STAT1|TRAF3|SMAD3|TRIM25|HAVCR2,2.279599905
WP_SEROTONIN_HTR1_GROUP_AND_FOS_PATHWAY,35.1,0.710410391,BRAF|MAP2K2|CREB1|GNAI3|STAT3|MAPK1|MAP3K1|ELK4|ITPR1|MAPK14|RAP1A|PDPK1|SRF,0.7376000285
WP_SMALL_CELL_LUNG_CANCER,14.6,0.4788923112,RB1|TRAF1|AKT2|NFKB1|SKP1|RELA|E2F1|IKBKB|CCNE2|TRAF3|ZBTB17|IKBKG|PIK3R1|DDB2,-1.3237999678
WP_SMITH_MAGENIS_AND_POTOCKI_LUPSKI_SYNDROME_COPY_NUMBER_VARIATION,23.3,0.372698319,ALKBH5|MPRIP|PPP1R12A|CDK1|COPS5|USP8|PRKAB1|CREB1|WDR26|STAT3|RAB8A|SMCR8|PPP1R14A|FLCN|NFKB1|GPS1|RPTOR|LDHA|MTOR|RAI1|WWTR1|PRDM1|LIMK1|CLEC16A|TFE3|RANBP9|TRAF3IP1|RELA|RB1CC1|FHOD1|ULK1|BLM|PRKAA1|FLII|RMI1|DENR|CLTC,-1.5625
WP_SPINAL_CORD_INJURY,8.6,0.0323548598,VIM|CDK1|PRKCA|RB1|MAPK1|E2F1|LILRB3|RTN4|ANXA1|FOXO3,3.4595999718
WP_SPLICING_FACTOR_NOVA_REGULATED_SYNAPTIC_PROTEINS,23.8,0.33931244,EPB41|MAP4|ANK3|SNW1|CLASP1|TERF2IP|GPHN|CAMK2G|EPB41L2|CASK,1.6546000242
WP_STEROL_REGULATORY_ELEMENT_BINDING_PROTEINS_SREBP_SIGNALING,26.1,0.2946540081,ACACA|ACLY|FASN|HMGCS1|PRKACA|PRKAB1|CREB1|SAR1A|LPIN1|SCAP|YY1|MTOR|SEC31A|MVD|PRKAA1|LDLR|MDH1|SIRT1,1.7700999975
WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS,16.4,0.4553109823,NR3C1|YBX1|EP300|PRKACA|GAPDH|CREB1|HSPD1|PRKAR1B|TCF3|RUNX3|NFKB1|CC2D1A|MECP2|YWHAZ|PRKAR1A|SPTBN1|GATA3|CREBBP|CDCA7L|ALDOA|MBD1|HDAC1|HADHA|MEF2C|DEAF1|CTNNB1,-1.3658000231
WP_SYNAPTIC_SIGNALING_PATHWAYS_ASSOCIATED_WITH_AUTISM_SPECTRUM_DISORDER,30,0.8074770379,TSC2|PRKAB1|CAMK4|SHANK3|RPS6KB1|TSC1|MAPK1|EIF4EBP1|AKT2|RPTOR|MTOR|NF1|PRKAA1|GSK3B|PIK3R1,0.4365000129
WP_TARGET_OF_RAPAMYCIN_SIGNALING,38.9,0.0401450401,PRR5L|AKT1S1|PRKCA|TSC2|RICTOR|PRKAB1|RPS6KB1|TSC1|EIF4EBP1|RRAGC|RPTOR|MTOR|ULK1|PRKAA1,3.3619999886
WP_TAR_SYNDROME,22.2,0.2522343847,CD247|SLK|CD3D|LCK|CXCR4|STAT3|AKAP10|NFKB1|PEX19|MTA1|BRF1|BCL2L13|EIF4A3|SIRT1,1.8358000517
WP_TGF_BETA_RECEPTOR_SIGNALING,20,0.188137239,EP300|RUNX2|STAT3|RUNX3|NFKB1|TFE3|STAT1|CREBBP|SMAD3|ZEB2|CTNNB1,-2.209800005
WP_TGF_BETA_RECEPTOR_SIGNALING_IN_SKELETAL_DYSPLASIAS,18.6,0.1482028771,EP300|RUNX2|STAT3|RUNX3|NFKB1|TFE3|STAT1|CREBBP|SMAD3|ZEB2|CTNNB1,-2.2679998875
WP_TGF_BETA_SIGNALING_PATHWAY,33.3,0.0783336943,SOS1|PAK2|JUND|CDK1|NUP153|EP300|COPS5|MAP2K2|MAP4K1|NUP214|SNW1|RAF1|SIN3A|RBL1|MAP3K7|RUNX2|SHC1|MAPK1|ATF2|CAV1|SNIP1|MEF2A|AXIN1|SPTBN1|RBL2|SKP1|CREBBP|PIAS1|TFDP1|PML|DCP1A|NEDD9|CCNB2|MAPK14|HDAC1|SMAD3|SRC|MEF2C|ZEB1|STAMBPL1|PIK3R1|ZEB2|TNC|ITCH,-2.782599926
WP_TH17_CELL_DIFFERENTIATION_PATHWAY,34.8,0.12,STAT5A|CD247|PRKCQ|NFIL3|CD3E|CD3D|LCK|HSP90AA1|CD3G|PLCG1|STAT3|MAPK1|NFKB1|RUNX1|TYK2|MTOR|GATA3|STAT1|IKBKB|MAPK14|LAT|NFATC1|ZAP70|TBX21,2.3721001148
WP_THERMOGENESIS,28.7,0.0060784314,SOS1|RPS6KA1|RPS6|AKT1S1|SMARCA4|ARID1A|KDM3B|SMARCB1|SMARCC2|TSC2|PRKACA|PRKAB1|CREB1|SMARCD2|RPS6KA3|RPS6KB1|TSC1|ATF2|ACSL4|RPTOR|MTOR|ARID1B|KDM3A|ACTL6A|MAPK13|SMARCC1|SOS2|MAPK14|SMARCA2|PRKAA1|SIRT6,4.7076001167
WP_THYMIC_STROMAL_LYMPHOPOIETIN_TSLP_SIGNALING_PATHWAY,50,0.0401450401,STAT5A|RPS6|GAB2|LCK|PI4K2A|MAP2K2|STAT4|LYN|STAT3|MAPK1|EIF4EBP1|NFKB1|MTOR|STAT1|RELA|FYN|MAPK14|STAT5B|SRC|RELB,3.2774999142
WP_THYROID_HORMONES_PRODUCTION_AND_PERIPHERAL_DOWNSTREAM_SIGNALING_EFFECTS,25.8,0.0100829403,SOS1|RPS6|AKT1S1|KDM3B|BAD|MAP4K5|TBC1D4|TSC2|PRKACA|FOXO1|RAF1|RPS6KB1|TSC1|MAPK1|ATF2|RPTOR|TTF2|MTOR|TTF1|MAPK14|SRC|SIRT6|GSK3B|CTNNB1,3.7155001163
WP_THYROID_STIMULATING_HORMONE_TSH_SIGNALING_PATHWAY,32.8,0.48358342,RPS6KA1|RPS6|SCRIB|BRAF|RB1|CREB1|RAF1|RPS6KB1|GNAI3|STAT3|MAPK1|MTOR|RBL2|STAT1|MAPK14|RAP1A|SRC|PDPK1|PIK3R1,1.2137999535
WP_TLR4_SIGNALING_AND_TOLERANCE,35.7,0.0605731654,INPP5D|RIPK1|TAB2|MAP3K7|NFKB1|TRAM1|IKBKB|TRAF3|IKBKG|IKBKE,2.8649001122
WP_TNF_ALPHA_SIGNALING_PATHWAY,30.3,0.0183004221,SOS1|RIPK1|MAP3K3|TAB2|MADD|BAD|HSP90AA1|RIPK3|PSMD2|RAF1|MAP4K2|TNFAIP3|MAP3K7|OTUD7B|MAPK1|TRAF1|MAP3K1|NFKB1|TANK|MAP2K7|SKP1|CREBBP|IKBKB|KSR1|IKBKG|PTPRCAP|MAP3K8,3.3599998951
WP_TNF_RELATED_WEAK_INDUCER_OF_APOPTOSIS_TWEAK_SIGNALING_PATHWAY,39.5,0.9356136821,RIPK1|RAF1|MAP3K7|MAPK1|TRAF1|AKT2|NFKB1|RELA|IKBKB|TRAF3|MAPK14|HDAC1|RELB|GSK3B|CTNNB1,-0.1907999963
WP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,19.4,0.4429626101,RIPK1|TAB2|MAP2K2|MAP3K7|IFNAR2|MAPK1|AKT2|NFKB1|PIK3R5|MAP2K7|STAT1|RELA|IKBKB|MAPK13|TRAF3|IKBKG|MAPK14|IKBKE|MAP3K8|PIK3R1,1.2818000317
WP_TRANSLATION_FACTORS,52,0.2903562808,EIF4B|EIF3A|EEF2|EEF2K|EIF4G1|EIF4H|EIF2B5|EIF2AK3|EIF2S2|EIF5B|EIF4EBP1|EEF1D|EIF4EBP2|EIF3B|EEF1A2|EIF3E|EEF1B2|EIF2B4|EIF4G3|EIF3G|PABPC1|EIF2AK2|EIF3H|EIF3J|EIF3F|ETF1,1.7575000525
WP_TRANSLATION_INHIBITORS_IN_CHRONICALLY_ACTIVATED_PDGFRA_CELLS,43.5,0.0060784314,RPS6KA1|RPS6|PRKCD|EIF4B|PDCD4|PRKCA|EIF4G1|MAP2K2|PRKACA|RPS6KB1|RPS6KA4|MAPK1|EIF4EBP1|AKT2|RPTOR|MTOR|MAP2K7|MAPK14|EIF4G3|PIK3R1,5.4670000076
WP_TROP2_REGULATORY_SIGNALING,28.9,0.0060784314,VIM|PRKCD|CHEK1|PRKCA|PAK4|RB1|NFKB1|TLN1|STAT1|SRC|PIK3R1|CTNNB1|ABCC1,3.6777999401
WP_TUMOR_SUPPRESSOR_ACTIVITY_OF_SMARCB1,38.7,0.0558491472,SMARCA4|ARID1A|SMARCB1|SMARCC2|DPF2|RB1|SMARCD2|RBBP4|ARID1B|EZH2|ACTL6A|SMARCC1,3.03489995
WP_TYROBP_CAUSAL_NETWORK_IN_MICROGLIA,25,0.9356136821,STAT5A|RPS6KA1|BIN2|PPP1R18|APBB1IP|FKBP15|SLC1A5|SAMSN1|RUNX3|ABCC4|ELF4|CAPG|DPYD|ZFP36L2|HCLS1,0.2110999972
WP_T_CELL_ACTIVATION_SARS_COV_2,42,0.0783336943,SOS1|GRAP2|CD247|PRKCQ|CD3E|CD3D|LCK|CD3G|TSC2|RICTOR|MAP2K2|PLCG1|STAT4|RAF1|IRF2BPL|TSC1|IFNAR2|MAPK1|NFKB1|RPTOR|PTPRC|TYK2|MTOR|RELA|FYN|ITPR1|IKBKB|CARD11|IKBKG|PDPK1|LAT|FOXO3|NFATC1|ZAP70|GSK3B|LCP2|PIK3R1,2.6192998886
WP_T_CELL_ANTIGEN_RECEPTOR_TCR_PATHWAY_DURING_STAPHYLOCOCCUS_AUREUS_INFECTION,45.2,0.1539007092,SOS1|GRAP2|PAK1|PRKCQ|CBL|NFATC2|CD8A|CD3D|NCK1|LCK|MAP2K2|PLCG1|RAF1|MAP3K7|NFKB1|PTPRC|PTPN6|MAP2K7|FYN|IKBKB|CARD11|IKBKG|LAT|ZAP70|MAP3K8|GSK3B|DLG1|LCP2,2.1870000362
WP_T_CELL_RECEPTOR_AND_CO_STIMULATORY_SIGNALING,46.4,0.7377297919,NFATC2|CD8A|PRKCA|LCK|PLCG1|DYRK1A|NFKB1|DYRK2|PTPN6|CSNK1A1|FYN|ZAP70|GSK3B,0.6449000239
WP_T_CELL_RECEPTOR_SIGNALING_PATHWAY,58.7,0.0060784314,SOS1|GRAP2|CD247|DBNL|PAK1|GAB2|PRKCQ|PRKCD|CBL|NFATC2|CD8A|CD3E|CD3D|NCK1|PTK2B|LCK|CD3G|MAP2K2|MAP4K1|PLCG1|CREB1|RAF1|WAS|MAP3K7|SHC1|MAPK1|ATF2|NFKB1|RELA|FYN|ITPR1|IKBKB|CARD11|IKBKG|MAPK14|CBLB|PDPK1|LAT|NFATC1|PSTPIP1|ZAP70|MAP3K8|LCP2|PIK3R1,4.5859999657
WP_UROTENSIN_II_MEDIATED_SIGNALING_PATHWAY,21.7,0.710410391,CDK1|EP300|PRKACA|STAT3|MAPK1|NFKB1|HMOX1|NCF4|CREBBP|RELA|IKBKB|MAPK14|SMAD3|GSK3B|CTNNB1,-0.7562999725
WP_VASOPRESSIN_REGULATED_WATER_REABSORPTION,27.3,0.3273645546,DYNC1H1|DYNC1LI1|STX4|PRKACA|CREB1|DCTN2|DCTN4|RAB11A|ARHGDIA|DYNC1LI2|RAB5B|RAB5C,1.6548000574
WP_VEGFA_VEGFR2_SIGNALING,31.3,0.4553109823,PXN|IQGAP1|RPS6|PRRC2C|PAK1|PAK2|ACACA|PRKCD|CBL|NFATC2|AKT1S1|EPB41|PRKCA|GIGYF2|LRRFIP2|NDRG1|NCK1|PTK2B|UBAP2L|HSP90AA1|EIF4G1|PTPN1|DOK1|HSPB1|RICTOR|MAP2K2|RAPGEF1|HDAC7|PBXIP1|CFL1|HDAC4|ARPC5L|GAPDH|EIF2AK3|PLCG1|FOXO1|ZC3H15|CREB1|NUMB|RAF1|FXR2|BIN1|PPP1CA|FAM120A|LARP7|ABL1|NCL|PRKD2|PRKRA|TUBA1C|RPS6KB1|ADAM10|EPN1|STAT3|SHC1|BSG|MAPK1|ATF2|CAV1|RAB11A|NFKB1|USP10|CTNND1|STIP1|LDHA|CNP|MTOR|MOV10|FAF1|RPLP2|RPL18A|PTPN6|SYNJ1|NAP1L1|CDC42BPB|LIMK1|ADAM9|ARNT|RCAN1|MAP2K7|CAMKK2|STAT1|CREBBP|RELA|PSMD11|RBM39|FYN|TKT|FHOD1|EPS15|PGK1|ALDOA|DHX29|FLNB|BRD4|ANXA1|MAPK14|FAS|LUC7L|HDAC1|RAP1A|SND1|SRC|VCL|SMARCA2|PDPK1|PRKCB|EIF2A|PLA2G4A|MEF2C|FOXO3|PRKAA1|MYH9|NFATC1|SRPK1|PABPC1|CAPZB|EIF3H|FGA|EIF3F|FLII|GSK3B|SH2D2A|PTMA|ASCC3|PIK3R1|PPM1G|HMGB1|CTNNB1|PBK|CLTC|SRF|ITCH|SET|EIF4G2,1.3012000322
WP_VITAMIN_D_IN_INFLAMMATORY_DISEASES,45.5,0.4406538735,NR3C1|MED14|MAP3K1|NFKB1|RELA|IKBKB|IKBKG|MAPK14|SMAD3|NFATC1,-1.2813999653
WP_VITAMIN_D_RECEPTOR_PATHWAY,5.9,0.0783336943,PRKCQ|NFATC2|MYO9B|FOXO1|TNFAIP3|SATB1|PRDM1|CLEC16A|TRAK1|PTGER4|KRT13,2.5813000202
WP_WNT_SIGNALING,15.9,0.0459849684,NFATC2|NFATC3|PRKCA|MAP3K7|CSNK2B|AXIN1|FZD6|CSNK1A1|CAMK2G|APC|PLCB2|CAMK2D|PRKCB|NFATC1|CSNK1E|GSK3B|CHD8|CTNNB1,-3.4400999546
WP_WNT_SIGNALING_PATHWAY,36.2,0.8074770379,NFATC2|PRKCA|PI4K2A|TSC2|MAP3K7|TCF3|TSC1|MAPK1|BCL9|MTOR|AXIN1|CSNK1A1|APC|PRKCB|CSNK1E|GSK3B|CTNNB1,0.5490000248
